price_usd,price_rub_log,distance_kms,trip_time_minutes,total_time_minutes,speed_kmh,trip_type_uberblack,trip_type_uberx,surge_multiplier,trip_type_uberelka,price_per_km,trip_start_time_year,temperature_time_year,weather_partly_cloudy_night,trip_start_time_hour,temperature_time_hour,feels_like,cloudness,temp_hour_interaction,temperature_value,rub_usd_exchange_rate,temperature_time_month,trip_start_time_month,dropoff_long,pickup_long,vehicle_make,vehicle_model,weather_desc,ride_hailing_app_Uber,trip_type_Comfort,trip_type_EconomyFix,trip_type_uberBEAUTY,trip_type_uberBLACK,trip_type_uberELKA,trip_type_uberSELECT,trip_type_uberX,city_Moscow,city_Saint Petersburg,weather_main_clear-night,weather_main_cloudy,weather_main_fog,weather_main_partly-cloudy-day,weather_main_partly-cloudy-night,weather_main_rain,weather_main_snow,weather_main_wind,precipitation_rain,precipitation_snow,trip_start_time_timeofday_evening,trip_start_time_timeofday_morning,trip_start_time_timeofday_night,temperature_time_timeofday_evening,temperature_time_timeofday_morning,temperature_time_timeofday_night
3.76,5.3706380281276624,9.51,19.0,22.0,25.936363636363637,0,1,1.0,0,22.50262881177708,2018,2018,0,18,18,-2.0,1.0,54.0,3.0,56.97,1,1,30.3664563,30.382002,Mitsubishi,other,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
4.11,5.459585514144159,12.92,18.55,26.0,29.815384615384612,0,1,1.0,0,18.878504672897197,2018,2018,0,16,16,-9.0,0.64,-32.0,-2.0,56.95,1,1,30.518997,30.3664563,Chevrolet,other,Breezy and Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2.69,5.0369526024136295,6.49,13.766666666666667,30.0,12.98,0,1,1.0,0,23.57473035439137,2018,2018,1,18,18,-7.0,0.45,-36.0,-2.0,56.95,1,1,30.444849,30.515408,Hyundai,Solaris,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
4.13,5.4638318050256105,7.93,17.883333333333333,25.0,19.032,0,1,1.0,0,29.634300126103405,2018,2018,1,18,18,-7.0,0.42,-36.0,-2.0,56.95,1,1,30.3664563,30.445618,Skoda,Rapid,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
1.84,4.6848128136402885,3.59,8.0,18.0,11.966666666666667,0,1,1.0,0,29.247910863509752,2018,2018,0,10,10,-6.0,0.92,-20.0,-2.0,56.97,1,1,30.40226,30.39436,Kia,Rio,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
3.14,5.19295685089021,7.29,23.95,31.0,14.109677419354837,0,1,1.0,0,24.55418381344307,2018,2018,0,9,9,-3.0,1.0,-9.0,-1.0,57.05,1,1,30.394056,30.3664563,Chevrolet,Cruze,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2.1,4.795790545596741,3.64,9.566666666666666,17.0,12.847058823529412,0,1,1.0,0,32.967032967032964,2018,2018,0,9,9,-4.0,1.0,0.0,0.0,57.05,1,1,30.40226,30.394337,Kia,Rio,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2.65,5.0238805208462765,5.97,15.083333333333334,21.0,17.057142857142857,0,1,1.0,0,25.293132328308207,2018,2018,0,20,20,-6.0,1.0,-20.0,-1.0,57.05,1,1,30.3664563,30.407852,Volkswagen,Polo,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2.6,4.997212273764115,5.87,14.816666666666666,22.0,16.00909090909091,0,1,1.0,0,25.04258943781942,2018,2018,0,10,10,-7.0,1.0,-20.0,-2.0,56.54,1,1,30.40226,30.3664563,Hyundai,other,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
4.54,5.552959584921617,7.37,26.733333333333334,43.0,10.283720930232558,0,1,1.0,0,34.871099050203526,2018,2018,0,7,7,-6.0,0.95,-42.0,-6.0,56.62,1,1,30.394056,30.3664563,Hyundai,Solaris,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2.01,4.74493212836325,3.65,9.95,12.0,19.90909090909091,0,1,1.0,0,31.232876712328768,2018,2018,0,8,8,-5.0,0.98,-40.0,-5.0,56.62,1,1,30.40226,30.394585,other,other,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
3.66,5.337538079701318,4.8,10.133333333333333,18.0,16.0,0,1,1.0,0,43.125,2018,2018,0,18,18,-6.0,0.9,-108.0,-6.0,56.62,1,1,30.394056,30.407623,Renault,Logan,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2.76,5.056245805348308,6.84,18.966666666666665,24.0,17.099999999999998,0,1,1.0,0,22.80701754385965,2018,2018,0,12,12,-5.0,0.99,-60.0,-5.0,56.62,1,1,30.40226,30.483557,Volkswagen,other,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.4,4.919980925828125,5.87,13.666666666666666,23.0,15.31304347826087,0,1,1.0,0,23.168654173764907,2018,2018,0,19,19,-9.0,1.0,-95.0,-5.0,56.62,1,1,30.379465,30.40226,Renault,other,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1.72,4.6848128136402885,1.79,5.7,12.0,9.381818181818183,0,1,1.0,0,40.72674418604651,2018,2018,0,21,21,-9.0,1.0,-126.0,-6.0,56.62,1,1,30.48029,30.393782,Chevrolet,other,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2.42,4.927253685157205,3.43,8.816666666666666,18.0,11.433333333333334,0,1,1.0,0,39.94169096209912,2018,2018,0,21,21,-10.0,1.0,-126.0,-6.0,56.62,1,1,30.394056,30.417334,Chevrolet,Lacetti,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2.84,5.087596335232384,7.11,12.4,14.0,30.47142857142857,0,1,1.0,0,22.644163150492265,2018,2018,0,21,21,-10.0,1.0,-126.0,-6.0,56.62,1,1,30.3664563,30.393879,Chevrolet,Lacetti,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
3.6,5.318119993844216,7.4,12.0,21.0,21.142857142857146,0,0,1.0,0,27.43243243243243,2018,2018,0,7,7,-12.0,1.0,-35.0,-7.0,56.35,1,1,30.3919653,30.3664563,Kia,Rio,Overcast,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2.08,4.770684624465665,4.01,16.566666666666666,25.0,9.623999999999999,0,1,1.0,0,29.17705735660848,2018,2018,1,9,9,-14.0,0.9,-72.0,-8.0,56.35,1,1,30.40226,30.394457,Chevrolet,Lacetti,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2.38,4.90527477843843,3.8,11.366666666666667,20.0,11.4,0,1,1.0,0,35.26315789473684,2018,2018,0,13,13,-15.0,0.93,-117.0,-9.0,56.35,1,1,30.394056,30.402351,Chevrolet,Lacetti,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2.52,4.962844630259907,3.62,7.9,15.0,14.48,0,1,1.0,0,39.226519337016576,2018,2018,0,15,15,-14.0,0.95,-135.0,-9.0,56.35,1,1,30.40226,30.394209,Renault,other,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.65,5.575949103146316,6.29,15.666666666666666,25.0,15.096,0,1,1.0,0,41.81240063593005,2018,2018,1,9,9,-19.0,0.9,-99.0,-11.0,56.54,1,1,30.476147,30.3664563,Hyundai,Solaris,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
5.29,5.703782474656201,6.78,14.4,18.0,22.6,0,1,1.0,0,44.100294985250734,2018,2018,0,10,10,-20.0,1.0,-110.0,-11.0,56.54,1,1,30.3664563,30.475935,Volkswagen,other,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
6.91,5.971083252416115,18.01,45.25,51.0,21.18823529411765,0,1,1.0,0,21.706274292059966,2018,2018,0,11,11,-19.0,0.95,-121.0,-11.0,56.54,1,1,30.40226,30.3664563,other,other,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
5.68,5.780743515792329,10.06,35.233333333333334,49.0,12.318367346938777,0,1,1.0,0,32.10735586481113,2018,2018,1,7,7,-17.0,0.91,-63.0,-9.0,56.9,1,1,30.354317,30.3664563,Ford,Focus,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
6.15,5.860786223465865,7.35,14.783333333333333,17.0,25.941176470588236,0,1,1.0,0,47.61904761904762,2018,2018,1,9,9,-15.0,0.77,-72.0,-8.0,56.9,1,1,30.40226,30.354433,other,other,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
8.47,6.180016653652572,11.59,25.65,29.0,23.979310344827585,0,1,1.0,0,41.587575496117346,2018,2018,1,9,9,-15.0,0.78,-72.0,-8.0,56.9,1,1,30.3664563,30.354479,Nissan,other,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2.76,5.056245805348308,5.71,19.4,29.0,11.813793103448276,0,1,1.0,0,27.320490367775832,2018,2018,0,10,10,-13.0,0.87,-70.0,-7.0,56.53,1,1,30.40226,30.3664563,Hyundai,Solaris,Flurries,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
2.8,5.0689042022202315,6.44,20.266666666666666,25.0,15.456,0,1,1.0,0,24.53416149068323,2018,2018,1,21,21,-10.0,0.9,-126.0,-6.0,56.53,1,1,30.3664563,30.40226,Renault,Logan,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
2.98,5.135798437050262,4.83,12.566666666666666,21.0,13.8,0,1,1.0,0,34.989648033126294,2018,2018,0,11,11,-9.0,0.98,-66.0,-6.0,56.71,1,1,30.41786,30.3664563,Kia,Rio,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2.79,5.0689042022202315,6.97,23.3,28.0,14.935714285714285,0,1,1.0,0,22.66857962697274,2018,2018,0,14,14,-10.0,0.88,-84.0,-6.0,56.71,1,1,30.3664563,30.41988,Skoda,Rapid,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3.08,5.170483995038151,6.18,14.65,24.0,15.45,0,1,1.0,0,28.31715210355987,2018,2018,0,15,15,-10.0,0.67,-135.0,-10.0,56.9,1,1,30.3664563,30.40226,Volkswagen,Polo,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2.67,5.0238805208462765,5.55,13.1,17.0,19.58823529411765,0,1,1.0,0,27.207207207207208,2018,2018,0,11,11,-14.0,0.9,-77.0,-7.0,56.53,1,1,30.40226,30.3664563,Hyundai,Solaris,Light Snow,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
3.03,5.147494476813453,6.29,24.366666666666667,31.0,12.174193548387096,0,1,1.0,0,27.186009538950714,2018,2018,0,21,21,-11.0,1.0,-84.0,-4.0,56.53,1,1,30.3664563,30.40226,Ford,Focus,Flurries,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False
2.92,5.099866427824199,5.62,15.283333333333333,22.0,15.327272727272728,0,1,1.0,0,29.00355871886121,2018,2018,0,10,10,-5.0,1.0,10.0,1.0,55.92,1,1,30.40226,30.3664563,Renault,other,Light Snow,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False
3.58,5.303304908059076,7.02,12.6,22.0,19.145454545454545,0,1,1.0,0,28.490028490028493,2018,2018,0,20,20,0.0,1.0,80.0,4.0,55.92,1,1,30.3664563,30.402378,Volkswagen,Polo,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2.17,4.812184355372417,4.06,9.633333333333333,13.0,18.738461538461536,0,1,1.0,0,30.049261083743847,2018,2018,0,10,10,0.0,1.0,30.0,3.0,56.25,1,1,30.455511,30.3664563,Nissan,Almera,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
3.38,5.25227342804663,7.31,15.866666666666667,20.0,21.93,0,1,1.0,0,25.991792065663475,2018,2018,0,11,11,0.0,0.98,33.0,3.0,56.25,1,1,30.40226,30.456337,Ford,other,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
3.5,5.288267030694535,6.41,12.733333333333333,17.0,22.623529411764707,0,1,1.0,0,30.733229329173167,2018,2018,0,7,7,-2.0,1.0,3.0,1.0,56.25,1,1,30.40226,30.363317,other,other,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2.76,5.049856007249537,5.89,10.9,17.0,20.788235294117648,0,1,1.0,0,26.315789473684212,2018,2018,0,7,7,-1.0,1.0,4.0,1.0,56.25,1,1,30.3664563,30.40226,Ford,Focus,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2.7,5.030437921392435,6.29,16.05,21.0,17.97142857142857,0,1,1.0,0,24.165341812400637,2018,2018,0,14,14,-3.0,0.95,0.0,0.0,56.24,1,1,30.476147,30.3664563,Volkswagen,Polo,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.72,4.6848128136402885,2.22,5.7,12.0,11.1,0,1,1.0,0,36.93693693693693,2018,2018,0,16,16,-5.0,1.0,0.0,0.0,56.24,1,1,30.3664563,30.470142,Ford,Focus,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.59,4.990432586778736,4.78,11.233333333333333,17.0,16.870588235294118,0,1,1.0,0,30.543933054393303,2018,2018,0,11,11,-5.0,1.0,-11.0,-1.0,56.33,1,1,30.40226,30.3664563,Ford,Focus,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
5.45,5.730099782973574,8.61,33.483333333333334,42.0,12.3,0,1,1.0,0,35.656213704994194,2018,2018,0,8,8,-12.0,0.96,-56.0,-7.0,56.35,1,1,30.35236,30.3664563,Mitsubishi,other,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
4.01,5.424950017481403,5.68,20.25,25.0,13.631999999999998,0,1,1.0,0,39.7887323943662,2018,2018,0,9,9,-12.0,0.99,-63.0,-7.0,56.35,1,1,30.40226,30.35362,Kia,Rio,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2.87,5.093750200806762,6.63,16.15,26.0,15.299999999999999,0,1,1.0,0,24.434389140271495,2018,2018,1,21,21,-12.0,0.88,-126.0,-6.0,56.35,1,1,30.3664563,30.40226,Nissan,Almera,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
2.77,5.056245805348308,5.01,12.35,23.0,13.069565217391302,0,1,1.0,0,31.137724550898206,2018,2018,0,10,10,-14.0,0.96,-80.0,-8.0,56.26,1,1,30.40226,30.3664563,other,other,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
3.06,5.153291594497779,6.5,19.6,23.0,16.956521739130434,0,1,1.0,0,26.46153846153846,2018,2018,1,20,20,-12.0,0.48,-135.0,-12.0,56.26,1,1,30.3664563,30.40226,Renault,Logan,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3.53,5.298317366548036,7.47,16.633333333333333,23.0,19.486956521739128,0,1,1.0,0,26.639892904953147,2018,2018,0,9,9,-19.0,0.62,-99.0,-11.0,56.3,2,2,30.40226,30.35433,Volkswagen,Polo,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
4.92,5.6240175061873385,5.66,21.233333333333334,25.0,13.584,0,1,1.0,0,48.763250883392224,2018,2018,0,9,9,-3.0,1.0,-27.0,-3.0,56.05,2,2,30.40226,30.3664563,Hyundai,Solaris,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
3.3,5.247024072160486,6.18,19.183333333333334,25.0,14.831999999999999,0,1,1.0,0,30.58252427184466,2018,2018,1,20,20,-13.0,0.71,-135.0,-7.0,57.21,2,2,30.3664563,30.4077,Nissan,Almera,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
2.91,5.117993812416755,5.41,29.216666666666665,33.0,9.836363636363636,0,1,1.0,0,30.683918669131238,2018,2018,0,10,10,-14.0,0.77,-90.0,-9.0,57.13,2,2,30.40226,30.3664563,other,other,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
3.33,5.25227342804663,5.2,18.883333333333333,23.0,13.565217391304348,0,1,1.0,0,36.53846153846154,2018,2018,0,10,10,-18.0,0.75,-110.0,-11.0,57.02,2,2,30.40226,30.3664563,Mitsubishi,other,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
9.6,6.3216671707156,24.51,46.43333333333333,57.0,17.50714285714286,0,1,1.0,0,22.664218686250507,2018,2018,0,10,10,-10.0,0.53,-60.0,-6.0,57.84,2,2,30.40226,30.3664563,Volkswagen,Polo,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
8.2,6.173786103901937,13.84,46.43333333333333,57.0,13.613114754098362,0,1,1.0,0,34.60982658959538,2018,2018,1,18,18,-11.0,0.43,-126.0,-7.0,58.43,2,2,30.369232,30.40226,Chevrolet,Cruze,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
3.85,5.420534999272286,9.11,25.133333333333333,29.0,18.848275862068963,0,1,1.0,0,24.698133918770584,2018,2018,1,20,20,-12.0,0.81,-135.0,-7.0,58.43,2,2,30.341034,30.368832,Mitsubishi,other,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
7.09,6.0287844163400655,11.27,28.2,37.0,18.275675675675675,0,1,1.0,0,36.75332741792369,2018,2018,1,21,21,-11.0,0.86,-135.0,-8.0,58.43,2,2,30.390339,30.341257,Skoda,Rapid,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
2.74,5.081404364984463,6.18,13.616666666666667,26.0,14.26153846153846,0,1,1.0,0,25.889967637540455,2018,2018,1,7,7,-12.0,0.9,-0.0,-8.0,58.43,2,2,30.3664563,30.40226,other,other,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
3.49,5.318119993844216,5.15,33.86666666666667,41.0,7.536585365853659,0,1,1.0,0,39.41747572815534,2018,2018,0,9,9,-7.0,0.94,-63.0,-7.0,58.08,2,2,30.40226,30.3664563,Hyundai,Solaris,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False
3.33,5.278114659230517,6.23,17.816666666666666,29.0,12.889655172413795,0,1,1.0,0,31.300160513643657,2018,2018,1,20,20,-6.0,0.91,-120.0,-6.0,58.53,2,2,30.3664563,30.40226,other,other,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
2.23,4.875197323201151,3.09,11.183333333333334,16.0,11.5875,0,1,1.0,0,42.07119741100324,2018,2018,0,11,11,-8.0,0.78,-55.0,-5.0,58.37,2,2,30.379305,30.359858,Chevrolet,Cruze,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
3.67,5.3706380281276624,8.13,23.833333333333332,29.0,16.820689655172416,0,1,1.0,0,26.322263222632223,2018,2018,0,13,13,-8.0,0.69,-52.0,-4.0,58.37,2,2,30.3664563,30.379347,Kia,Rio,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
12.04,6.546684975300983,33.97,30.1,38.0,42.4875,0,1,1.0,0,18.878504672897197,2018,2018,0,10,10,-7.0,0.98,-20.0,-2.0,57.79,2,2,30.2742717,30.3664563,Volkswagen,Polo,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
12.97,6.55250788703459,33.97,46.43333333333333,57.0,32.53636363636363,0,1,1.0,0,23.749650740430287,2018,2018,0,14,14,-8.0,0.61,-56.0,-4.0,57.79,2,2,37.635031,37.28801,Nissan,Almera,Mostly Cloudy,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
12.97,6.55250788703459,33.97,46.43333333333333,57.0,34.986486486486484,0,1,1.0,0,27.578215527230594,2018,2018,1,7,7,-15.0,0.25,-0.0,-11.0,57.79,2,2,37.271233,37.6350862,Volkswagen,other,Partly Cloudy,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
11.27,6.480044561926653,33.97,45.6,48.0,42.4625,0,1,1.0,0,19.163968207241684,2018,2018,1,7,7,-6.0,0.67,-7.0,-1.0,57.75,2,2,30.3664563,30.2808294,Mitsubishi,other,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
4.6,5.586461832079658,6.04,21.933333333333334,32.0,11.325000000000001,0,1,1.0,0,44.00496688741722,2018,2018,0,10,10,-7.0,0.81,-20.0,-2.0,57.75,2,2,30.40226,30.3664563,Hyundai,Solaris,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
2.1,4.804021044733257,4.57,14.85,23.0,11.921739130434782,0,1,1.0,0,26.47702407002188,2018,2018,1,21,21,-7.0,0.66,-84.0,-4.0,57.65,2,2,30.41786,30.40476,Hyundai,Solaris,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
2.48,4.969813299576001,4.99,11.033333333333333,27.0,11.088888888888889,0,1,1.0,0,28.657314629258515,2018,2018,1,21,21,-8.0,0.72,-84.0,-4.0,57.65,2,2,30.359217,30.416712,Chevrolet,Cruze,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False
3.07,5.181783550292085,5.33,10.983333333333333,16.0,19.9875,0,1,1.0,0,33.208255159474675,2018,2018,1,21,21,-8.0,0.69,-88.0,-4.0,57.65,2,2,30.40226,30.35899,other,other,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
2.79,5.087596335232384,6.58,10.75,18.0,21.933333333333334,0,1,1.0,0,24.46808510638298,2018,2018,1,21,21,-8.0,0.72,-88.0,-4.0,57.65,2,2,30.3664563,30.402374,Chevrolet,Lacetti,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
2.63,5.030437921392435,4.8,7.4,15.0,19.2,0,1,1.0,0,31.666666666666668,2018,2018,1,7,7,-8.0,0.91,-16.0,-4.0,57.7,2,2,30.40226,30.3664563,Volkswagen,Polo,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
2.79,5.087596335232384,5.89,11.316666666666666,16.0,22.0875,0,1,1.0,0,27.33446519524618,2018,2018,1,7,7,-9.0,0.84,-30.0,-6.0,57.7,2,2,30.3664563,30.402372,Renault,other,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2.92,5.132144711493453,5.62,20.666666666666668,31.0,10.87741935483871,0,1,1.0,0,29.960854092526688,2018,2018,0,11,11,-12.0,0.83,-77.0,-7.0,57.7,2,2,30.40226,30.3664563,other,other,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
3.06,5.1647859739235145,5.78,11.4,22.0,15.763636363636365,0,1,1.0,0,30.103806228373703,2018,2018,0,10,10,-18.0,0.33,-120.0,-12.0,56.83,2,2,30.40226,30.3664563,other,other,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
2.79,5.062595033026967,5.05,17.816666666666666,28.0,10.821428571428571,0,1,1.0,0,31.089108910891092,2018,2018,0,11,11,-12.0,0.82,-88.0,-8.0,56.35,2,2,30.40226,30.3664563,other,other,Mostly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
3.03,5.147494476813453,5.89,16.3,33.0,10.709090909090907,0,1,1.0,0,29.03225806451613,2018,2018,0,21,21,-9.0,1.0,-126.0,-6.0,56.35,2,2,30.3664563,30.40236,Hyundai,Solaris,Overcast,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False
3.88,5.393627546352362,4.88,17.483333333333334,34.0,8.611764705882353,0,1,1.0,0,44.87704918032787,2018,2018,0,9,9,-9.0,0.83,-54.0,-6.0,56.37,2,2,30.41786,30.3664563,Renault,other,Foggy,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
1.97,4.718498871295094,4.02,13.016666666666667,17.0,14.188235294117646,0,1,1.0,0,27.611940298507466,2018,2018,0,11,11,-9.0,0.44,-55.0,-5.0,56.37,2,2,30.40226,30.419876,Renault,Logan,Partly Cloudy,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
